Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS-testcloud,Chrome 143.0.7499.147,,,23-12-2025 10:42:19,23-12-2025 10:42:52,33.073s,FAILED
,,,,,,,
Test Cases/HRIS/studioassist/testcloud,Chrome 143.0.7499.147,,,23-12-2025 10:42:47,23-12-2025 10:42:51,4.809s,FAILED
"openBrowser("""")",Chrome 143.0.7499.147,,,23-12-2025 10:42:47,23-12-2025 10:42:49,1.941s,PASSED
"navigateToUrl(""http://localhost:3000"")",Chrome 143.0.7499.147,,,23-12-2025 10:42:49,23-12-2025 10:42:51,2.784s,FAILED
